Authors,Title,DOI,Link,Abstract,Author Keywords,Index Keywords
"Afshan N., Rout R.K.","Machine Learning Techniques for IoT Data Analytics","10.1002/9781119740780.ch3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133080677&doi=10.1002%2f9781119740780.ch3&partnerID=40&md5=054e3a030dd63c4c1803c578a49725d3","Tremendous advancements and innovations in hardware and software together with developments in different communication technologies and computational advancements have encouraged the advent of an ecosystem of highly interconnected and smart devices known as the Internet of Things (IoT). This IoT is getting outstandingly universal and ubiquitous in today's society with a transformative and constructive impact on different application domains like smart and sustainable living, smart healthcare, smart agriculture, smart cities, manufacturing, and more. Consequently, there has been escalating quantitative expansion in the devices connected to IoT leading to the generation of massive volumes of data, depicting a perfect overlap of big data generation with that of IoT. These voluminous data are totally useless without any proper analytic procedure and is much more than humans will be able to process and analyze. In addition to being huge in terms of size and volume, the big data generated by IoT are of highly veracious and variable nature with a variety of data forms and quality. Further, it is highly distinguished by its velocity in terms of creation, time, processing, location dependency, and accessibility. As a result, smart analysis of such data for obtaining valuable insights is a challenging task. Intelligent data analytics is an important prerequisite to maximize the business value of IoT and realize its hyped market potential. Machine learning has the power to handle different challenges associated with IoT data and can be deployed effectively as they require minimal human intervention. In this chapter, different machine learning algorithms will be discussed along with their potential and challenges for IoT data analytics. The central goal of this chapter is to present a taxonomy of various machine learning approaches and demonstrate the implementation of different techniques so as to do higher level analysis using IoT data. © 2021 John Wiley & Sons, Inc. All rights reserved.","data analytics; Internet of Things; machine learning; smart data",
"Ahishakiye E., Mwangi W., Muthoni P., Nderu L., Wario R.","Comparative performance of machine leaning algorithms in prediction of cervical cancer",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118954486&partnerID=40&md5=dda5ea50df17fbbf8010ad4562430aed","Cervical cancer is among the most common types of cancer affecting women around the world despite the advances in prevention, screening, diagnosis, and treatment during the past decade. Cervical cancer can be treated if diagnosed in its early stages. Machine learning algorithms like multi-layer perceptron, decision trees, random forest, K-Nearest Neighbor, and Naïve-Bayes have been used for the prediction of cervical cancer to aid in its early diagnoses. In this study, we compare the performance of ensemble methods (AdaBoost, Stochastic Gradient Boosting, Random Forests, and Extra Trees), and classification algorithms (K-Nearest Neighbor and Support Vector Machine) in the prediction of cervical cancer basin g risk factors. Ensemble methods and classification algorithms were used during this study. Ensemble methods were selected because they combine several machine learning techniques into one model to decrease variance, bias, or improve performance while the classification methods were selected because our dataset was generally categorical and therefore could work well with our problem domain. Experimental results revealed that all the algorithms did not perform well on the 'imbalanced' dataset. Experiments on balanced revealed an improved performance. The performance metrics used include Fl-score, Area Under Curve (AUC), and Recall. Extra Trees performed better than the rest when using the Fl-score metric, Stochastic Gradient Boosting and Random Forest performed better than the rest when using the AUC metric, K-Nearest Neighbors outperformed the rest using the recall metric, and Extra Trees had the best accuracy 0.96. The application of machine learning methods in the prediction of cervical cancer using risk factors may lead to early detection of the disease which can be treated if diagnosed early. Six algorithms have been considered in this study. The general performance reveals that ensemble methods performed better than classification methods using both imbalanced and balanced datasets. © 2021 IST-Africa Institute and Authors.","Cervical Cancer; Classification Algorithms; Ensemble Methods; Machine Learning","Adaptive boosting; Chemical detection; Classification (of information); Decision trees; Diagnosis; Diseases; Forestry; Motion compensation; Nearest neighbor search; Stochastic systems; Support vector machines; Cervical cancers; Classification algorithm; Ensemble methods; Extra-trees; Machine-learning; Nearest-neighbour; Performance; Random forests; Risk factors; Stochastic gradient boosting; Forecasting"
"Ahishakiye E., Wario R., Mwangi W., Taremwa D.","Prediction of Cervical Cancer Basing on Risk Factors using Ensemble Learning",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094324742&partnerID=40&md5=7fcec09bc1891ec915e6dcdae01884f1","Cervical cancer is among the most common types of cancer affecting women around the world despite the advances in prevention, screening, diagnosis, and treatment during the past decade. Cervical cancer can be treated if diagnosed in its early stages. Machine learning algorithms like multi-layer perceptron, decision trees, random forest, K-Nearest Neighbor, and Naïve-Bayes have been used for the prediction of cervical cancer to aid in its early diagnoses. In this study, we used an ensemble learning technique in the prediction of cervical cancer using risk factors. This technique was selected because it combines several machine learning techniques into one model to decrease variance, bias, and improvement in performance. K-Nearest Neighbor, Classification and Regression Trees, Naïve Bayes Classifier, and Support Vector Machine. Classification methods were selected because the interest of this study was to solve a classification problem. Therefore these algorithms could work well within our problem domain. The final prediction model was trained and validated, and our experimental results revealed that our model had an accuracy of 87.21%. © 2020 IST-Africa Institute and Authors.","Cervical Cancer; Classification Algorithms; Ensemble learning; Machine Learning","Decision trees; Diseases; Forecasting; Forestry; Learning systems; Motion compensation; Multilayer neural networks; Nearest neighbor search; Predictive analytics; Support vector machines; Support vector regression; Bayes Classifier; Classification and regression tree; Classification methods; Ensemble learning; K-nearest neighbors; Machine learning techniques; Multi layer perceptron; Prediction model; Learning algorithms"
"Ahmad W., Muhammad K., Glass H.J., Chatterjee S., Khan A., Hussain A.","Novel MLR-RF-Based Geospatial Techniques: A Comparison with OK","10.3390/ijgi11070371","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133637692&doi=10.3390%2fijgi11070371&partnerID=40&md5=12165c965c57a547d2307a5cb8406aad","Geostatistical estimation methods rely on experimental variograms that are mostly erratic, leading to subjective model fitting and assuming normal distribution during conditional simula-tions. In contrast, Machine Learning Algorithms (MLA) are (1) free of such limitations, (2) can in-corporate information from multiple sources and therefore emerge with increasing interest in real-time resource estimation and automation. However, MLAs need to be explored for robust learning of phenomena, better accuracy, and computational efficiency. This paper compares MLAs, i.e., Multiple Linear Regression (MLR) and Random Forest (RF), with Ordinary Kriging (OK). The techniques were applied to the publicly available Walkerlake dataset, while the exhaustive Walker Lake dataset was validated. The results of MLR were significant (p &lt; 10 × 10−5), with correlation coeffi-cients of 0.81 (R-square = 0.65) compared to 0.79 (R-square = 0.62) from the RF and OK methods. Additionally, MLR was automated (free from an intermediary step of variogram modelling as in OK), produced unbiased estimates, identified key samples representing different zones, and had higher computational efficiency. © 2022 by the authors. Li-censee MDPI, Basel, Switzerland.","geostatistics; interpretable machine learning; Machine Learning Algorithms (MLA); Ordinary Kriging (OK); random forest (RF); SHAP; spatial estimation",
"Ahmed F., Straub J.","Initial Work on the Development of a Hardware-Based Gradient Descent Trained Expert System","10.3390/systems10050160","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140625616&doi=10.3390%2fsystems10050160&partnerID=40&md5=6ff92095b2fede6865cccb54f8eaef71","Prior work has introduced a form of explainable artificial intelligence that is able to precisely explain, in a human-understandable form, why it makes decisions. It is also able to learn to make better decisions without potentially learning illegal or invalid considerations. This defensible system is based on fractional value rule-fact expert systems and the use of gradient descent training to optimize rule weightings. This software system has demonstrated efficacy for many applications; however, it utilizes iterative processing and thus does not have a deterministic completion time. It also requires comparatively expensive general-purpose computing hardware to run on. This paper builds on prior work in the development of hardware-based expert systems and presents and assesses the efficacy of a hardware implementation of this system. It characterizes its performance and discusses its utility and trade-offs for several application domains. © 2022 by the authors.","artificial intelligence; electronic; expert system; gradient descent; hardware-based; rule-fact network",
"Ahmed I., Kumara I., Reshadat V., Kayes A.S.M., van den Heuvel W.-J., Tamburri D.A.","Travel time prediction and explanation with spatio-temporal features: A comparative study","10.3390/electronics11010106","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121822454&doi=10.3390%2felectronics11010106&partnerID=40&md5=8813a157c0f06a68123e63ed1dd3882f","Travel time information is used as input or auxiliary data for tasks such as dynamic navigation, infrastructure planning, congestion control, and accident detection. Various data-driven Travel Time Prediction (TTP) methods have been proposed in recent years. One of the most challenging tasks in TTP is developing and selecting the most appropriate prediction algorithm. The existing studies that empirically compare different TTP models only use a few models with specific features. More-over, there is a lack of research on explaining TTPs made by black-box models. Such explanations can help to tune and apply TTP methods successfully. To fill these gaps in the current TTP literature, using three data sets, we compare three types of TTP methods (ensemble tree-based learning, deep neural networks, and hybrid models) and ten different prediction algorithms overall. Furthermore, we apply XAI (Explainable Artificial Intelligence) methods (SHAP and LIME) to understand and interpret models’ predictions. The prediction accuracy and reliability for all models are evaluated and compared. We observed that the ensemble learning methods, i.e., XGBoost and LightGBM, are the best performing models over the three data sets, and XAI methods can adequately explain how various spatial and temporal features influence travel time. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Explainable AI; Hybrid models; LightGBM; LSTM; SHAP and LIME; Spatio-temporal; Travel time prediction; XAI; XGBoost",
"Ahmed M.O., Khalef R., Ali G.G., El-Adaway I.H.","Evaluating Deterioration of Tunnels Using Computational Machine Learning Algorithms","10.1061/(ASCE)CO.1943-7862.0002162","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112064167&doi=10.1061%2f%28ASCE%29CO.1943-7862.0002162&partnerID=40&md5=934b85e2cf4c9c384d783221551b5322","Tunnels are an integrated part of the transportation infrastructure. Structural evaluation and inspection of tunnels are vital tasks to assess the deterioration of tunnels and maintain their level of service. Researchers have developed many predictive models that describe the deterioration of various infrastructure systems using data from formal inspections. However, there is a lack of research that developed predictive models of deterioration of tunnels in the US. Therefore, this paper investigated the feasibility of using various machine learning techniques to develop a computational data-driven decision support tool that predicts the deterioration of tunnels in the US. An ex ante framework for predicting the deterioration of tunnels in the US was developed. The research methodology comprised (1) collecting, cleaning, and standardizing data for tunnels in the US from the Federal Highway Administration (FHWA); (2) identifying the best subset of variables that allow predicting the deterioration of tunnels; (3) utilizing existing machine learning algorithms, namely k-nearest neighbors (KNN), random forest (RF), artificial neural networks (ANNs), and support vector machine (SVM), to develop classification models that predict the deterioration of tunnels; (4) optimizing the accuracy of the developed models by determining the best set of hyperparameters that result in the most accurate performance; (5) comparing the performance of the developed models and selecting the best performing model to be used as a decision support tool; and (6) evaluating and validating the performance of the selected model. The results identified 18 variables that greatly affect the deterioration of tunnels, with the tunnel width having the greatest impact on the prediction of deterioration of tunnels. Results indicated that the RF algorithm reached an accuracy of 85.38%, which was the highest accuracy, compared with KNN, ANN, and SVM, which reached an accuracy of 80.12%, 56.14%, and 56.73%, respectively. In addition, the entropy criterion function with a maximum of five features and 500 estimators successfully constructed the best hyperparameters for the selected RF model. Therefore, the developed decision support tool can be used by transportation entities to estimate the overall condition of tunnels based on specific tunnel parameters with reasonable prediction accuracy. It also can aid decision makers in developing, optimizing, and prioritizing maintenance plans and allocation of funding. © 2021 American Society of Civil Engineers.","Deterioration modeling; Infrastructure management; Machine learning; Tunnels","Boring machines (machine tools); Decision making; Decision support systems; Decision trees; Deterioration; Forecasting; Highway administration; Learning systems; Nearest neighbor search; Neural networks; Predictive analytics; Support vector machines; Decision support tools; Federal Highway Administration; Infrastructure systems; K nearest neighbor (KNN); Machine learning techniques; Research methodologies; Structural evaluation; Transportation infrastructures; Learning algorithms"
"Ahmed M.S., Tazwar M.T., Khan H., Roy S., Iqbal J., Rabiul Alam M.G., Hassan M.R., Hassan M.M.","Yield Response of Different Rice Ecotypes to Meteorological, Agro-Chemical, and Soil Physiographic Factors for Interpretable Precision Agriculture Using Extreme Gradient Boosting and Support Vector Regression","10.1155/2022/5305353","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139490887&doi=10.1155%2f2022%2f5305353&partnerID=40&md5=91ebeaa7d8d3c6f433b56bbc7949f169","The food security of more than half of the world's population depends on rice production which is one of the key objectives of precision agriculture. The traditional rice almanac used astronomical and climate factors to estimate yield response. However, this research integrated meteorological, agro-chemical, and soil physiographic factors for yield response prediction. Besides, the impact of those factors on the production of three major rice ecotypes has also been studied in this research. Moreover, this study found a different set of those factors with respect to the yield response of different rice ecotypes. Machine learning algorithms named Extreme Gradient Boosting (XGBoost) and Support Vector Regression (SVR) have been used for predicting the yield response. The SVR shows better results than XGBoost for predicting the yield of the Aus rice ecotype, whereas XGBoost performs better for forecasting the yield of the Aman and Boro rice ecotypes. The result shows that the root mean squared error (RMSE) of three different ecotypes are in between 9.38% and 24.37% and that of R-squared values are between 89.74% and 99.13% on two different machine learning algorithms. Moreover, the explainability of the models is also shown in this study with the help of the explainable artificial intelligence (XAI) model called Local Interpretable Model-Agnostic Explanations (LIME). © 2022 Md. Sabbir Ahmed et al.",,"Adaptive boosting; Food supply; Forecasting; Lime; Machine learning; Mean square error; Agro-chemicals; Food security; Gradient boosting; Key objective; Machine learning algorithms; Precision Agriculture; Rice production; Support vector regressions; World population; Yield response; Precision agriculture"
"Ahmed S.E., San O., Kara K., Younis R., Rasheed A.","Multifidelity computing for coupling full and reduced order models","10.1371/journal.pone.0246092","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101309377&doi=10.1371%2fjournal.pone.0246092&partnerID=40&md5=058494e78e9d2fd46934e8f0d4798540","Hybrid physics-machine learning models are increasingly being used in simulations of transport processes. Many complex multiphysics systems relevant to scientific and engineering applications include multiple spatiotemporal scales and comprise a multifidelity problem sharing an interface between various formulations or heterogeneous computational entities. To this end, we present a robust hybrid analysis and modeling approach combining a physics-based full order model (FOM) and a data-driven reduced order model (ROM) to form the building blocks of an integrated approach among mixed fidelity descriptions toward predictive digital twin technologies. At the interface, we introduce a long short-term memory network to bridge these high and low-fidelity models in various forms of interfacial error correction or prolongation. The proposed interface learning approaches are tested as a new way to address ROM-FOM coupling problems solving nonlinear advection-diffusion flow situations with a bifidelity setup that captures the essence of a broad class of transport processes. © 2021 Ahmed et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",,"adult; advection; article; diffusion; digital twin; learning; long short term memory network; physics; problem solving; algorithm; computer simulation; machine learning; physical phenomena; theoretical model; Algorithms; Big Data; Computer Simulation; Machine Learning; Models, Theoretical; Physical Phenomena"
"Ahsan M.M., Uddin M.R., Ali M.S., Islam M.K., Farjana M., Sakib A.N., Momin K.A., Luna S.A.","Deep transfer learning approaches for Monkeypox disease diagnosis","10.1016/j.eswa.2022.119483","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145978246&doi=10.1016%2fj.eswa.2022.119483&partnerID=40&md5=2d0a1c43ad1ed4c1aac605e22020c9e7","Monkeypox has become a significant global challenge as the number of cases increases daily. Those infected with the disease often display various skin symptoms and can spread the infection through contamination. Recently, Machine Learning (ML) has shown potential in image-based diagnoses, such as detecting cancer, identifying tumor cells, and identifying coronavirus disease (COVID)-19 patients. Thus, ML could potentially be used to diagnose Monkeypox as well. In this study, we developed a Monkeypox diagnosis model using Generalization and Regularization-based Transfer Learning approaches (GRA-TLA) for binary and multiclass classification. We tested our proposed approach on ten different convolutional Neural Network (CNN) models in three separate studies. The preliminary computational results showed that our proposed approach, combined with Extreme Inception (Xception), was able to distinguish between individuals with and without Monkeypox with an accuracy ranging from 77% to 88% in Studies One and Two, while Residual Network (ResNet)-101 had the best performance for multiclass classification in Study Three, with an accuracy ranging from 84% to 99%. In addition, we found that our proposed approach was computationally efficient compared to existing TL approaches in terms of the number of parameters (NP) and Floating-Point Operations per Second (FLOPs) required. We also used Local Interpretable Model-Agnostic Explanations (LIME) to explain our model's predictions and feature extractions, providing a deeper understanding of the specific features that may indicate the onset of Monkeypox. © 2023 Elsevier Ltd","Deep learning; Disease diagnosis; Image processing; Machine learning; Monkeypox virus","Convolutional neural networks; Image processing; Learning systems; Lime; Transfer learning; Viruses; Deep learning; Disease diagnosis; Global challenges; Image-based diagnosis; Images processing; Learning approach; Machine-learning; Monkeypox virus; Multi-class classification; Transfer learning; Deep learning"
