,Nutrient nitrogen N (total) - tonnes,Nutrient phosphate P2O5 (total) - tonnes,Nutrient potash K2O (total) - tonnes,Item,Yield(tonnes/ha),Fung & Bact – Benzimidazoles,"Fung & Bact – Diazines, morpholines",Fung & Bact – Dithiocarbamates,Fung & Bact – Inorganics,Fung & Bact – Other,"Fung & Bact – Triazoles, diazoles",Herbicides – Amides,Herbicides – Carbamates,Herbicides – Dinitroanilines,Herbicides – Other,Herbicides – Phenoxy hormone products,Herbicides – Triazines,Herbicides – Urea derivates,Insecticides – Botanical products and biologicals,Insecticides – Carbamates,Insecticides – Organo-phosphates,Insecticides – Other,Insecticides – Pyrethroids,Mineral Oils,Plant Growth Regulators,Rodenticides – Other,Herbicides – Bipiridils,Herbicides – Sulfonyl ureas,Rodenticides – Anti-coagulants,Category,Crop_season,Nutrient nitrogen N (total) - tonnes-1,Nutrient nitrogen N (total) - tonnes-2,Nutrient nitrogen N (total) - tonnes-3,Nutrient phosphate P2O5 (total) - tonnes-1,Nutrient phosphate P2O5 (total) - tonnes-2,Nutrient phosphate P2O5 (total) - tonnes-3,Nutrient potash K2O (total) - tonnes-1,Nutrient potash K2O (total) - tonnes-2,Nutrient potash K2O (total) - tonnes-3,Yield(tonnes/ha)-1,Yield(tonnes/ha)-2,Yield(tonnes/ha)-3,Fung & Bact – Benzimidazoles-1,Fung & Bact – Benzimidazoles-2,Fung & Bact – Benzimidazoles-3,"Fung & Bact – Diazines, morpholines-1","Fung & Bact – Diazines, morpholines-2","Fung & Bact – Diazines, morpholines-3",Fung & Bact – Dithiocarbamates-1,Fung & Bact – Dithiocarbamates-2,Fung & Bact – Dithiocarbamates-3,Fung & Bact – Inorganics-1,Fung & Bact – Inorganics-2,Fung & Bact – Inorganics-3,Fung & Bact – Other-1,Fung & Bact – Other-2,Fung & Bact – Other-3,"Fung & Bact – Triazoles, diazoles-1","Fung & Bact – Triazoles, diazoles-2","Fung & Bact – Triazoles, diazoles-3",Herbicides – Amides-1,Herbicides – Amides-2,Herbicides – Amides-3,Herbicides – Carbamates-1,Herbicides – Carbamates-2,Herbicides – Carbamates-3,Herbicides – Dinitroanilines-1,Herbicides – Dinitroanilines-2,Herbicides – Dinitroanilines-3,Herbicides – Other-1,Herbicides – Other-2,Herbicides – Other-3,Herbicides – Phenoxy hormone products-1,Herbicides – Phenoxy hormone products-2,Herbicides – Phenoxy hormone products-3,Herbicides – Triazines-1,Herbicides – Triazines-2,Herbicides – Triazines-3,Herbicides – Urea derivates-1,Herbicides – Urea derivates-2,Herbicides – Urea derivates-3,Insecticides – Botanical products and biologicals-1,Insecticides – Botanical products and biologicals-2,Insecticides – Botanical products and biologicals-3,Insecticides – Carbamates-1,Insecticides – Carbamates-2,Insecticides – Carbamates-3,Insecticides – Organo-phosphates-1,Insecticides – Organo-phosphates-2,Insecticides – Organo-phosphates-3,Insecticides – Other-1,Insecticides – Other-2,Insecticides – Other-3,Insecticides – Pyrethroids-1,Insecticides – Pyrethroids-2,Insecticides – Pyrethroids-3,Mineral Oils-1,Mineral Oils-2,Mineral Oils-3,Plant Growth Regulators-1,Plant Growth Regulators-2,Plant Growth Regulators-3,Rodenticides – Other-1,Rodenticides – Other-2,Rodenticides – Other-3,Herbicides – Bipiridils-1,Herbicides – Bipiridils-2,Herbicides – Bipiridils-3,Herbicides – Sulfonyl ureas-1,Herbicides – Sulfonyl ureas-2,Herbicides – Sulfonyl ureas-3,Rodenticides – Anti-coagulants-1,Rodenticides – Anti-coagulants-2,Rodenticides – Anti-coagulants-3
2011-01-01,0.0,0.0,0.0,Linseed,-0.7437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.23,0.0,0.0,0.0,0.0,155.22,234.98,0.0,0.0,0.0,0.0,3165.29,0.0,0.0,0.0,0.04,Industrial_crops,Summer,-146071.0,0.0,0.0,-39268.0,0.0,0.0,-47329.0,0.0,0.0,-0.5495999999999999,0.706,-0.10840000000000005,15.61,0.0,0.0,28.08000000000004,0.0,0.0,-125.11999999999989,0.0,0.0,268.96000000000004,0.0,0.0,-486.3599999999997,0.0,0.0,719.8,0.0,0.0,-50.34999999999991,0.0,0.0,54.00999999999999,0.0,0.0,829.23,828.51,828.51,768.8199999999997,0.0,0.0,14.909999999999968,0.0,0.0,476.69000000000005,0.0,0.0,-65.65000000000009,0.0,0.0,155.22,111.97,111.97,234.98,208.91,208.91,-158.15,0.0,0.0,-80.23000000000002,0.0,0.0,34.66,0.0,0.0,2.1400000000000006,0.0,0.0,3165.29,2710.49,2710.49,-18.029999999999987,0.0,0.0,19.689999999999998,0.0,0.0,18.930000000000007,0.0,0.0,0.04,0.04,0.04
2011-01-01,0.0,0.0,0.0,Mustard seed,0.09400000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.23,0.0,0.0,0.0,0.0,155.22,234.98,0.0,0.0,0.0,0.0,3165.29,0.0,0.0,0.0,0.04,Industrial_crops,Spring,0.0,-146071.0,0.0,0.0,-39268.0,0.0,0.0,-47329.0,0.0,-0.7437,-0.5495999999999999,0.706,0.0,15.61,0.0,0.0,28.08000000000004,0.0,0.0,-125.11999999999989,0.0,0.0,268.96000000000004,0.0,0.0,-486.3599999999997,0.0,0.0,719.8,0.0,0.0,-50.34999999999991,0.0,0.0,54.00999999999999,0.0,829.23,829.23,828.51,0.0,768.8199999999997,0.0,0.0,14.909999999999968,0.0,0.0,476.69000000000005,0.0,0.0,-65.65000000000009,0.0,155.22,155.22,111.97,234.98,234.98,208.91,0.0,-158.15,0.0,0.0,-80.23000000000002,0.0,0.0,34.66,0.0,0.0,2.1400000000000006,0.0,3165.29,3165.29,2710.49,0.0,-18.029999999999987,0.0,0.0,19.689999999999998,0.0,0.0,18.930000000000007,0.0,0.04,0.04,0.04
2011-01-01,0.0,0.0,0.0,Poppy seed,-0.8323000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.23,0.0,0.0,0.0,0.0,155.22,234.98,0.0,0.0,0.0,0.0,3165.29,0.0,0.0,0.0,0.04,Industrial_crops,Spring,0.0,0.0,-146071.0,0.0,0.0,-39268.0,0.0,0.0,-47329.0,0.09400000000000008,-0.7437,-0.5495999999999999,0.0,0.0,15.61,0.0,0.0,28.08000000000004,0.0,0.0,-125.11999999999989,0.0,0.0,268.96000000000004,0.0,0.0,-486.3599999999997,0.0,0.0,719.8,0.0,0.0,-50.34999999999991,0.0,0.0,54.00999999999999,829.23,829.23,829.23,0.0,0.0,768.8199999999997,0.0,0.0,14.909999999999968,0.0,0.0,476.69000000000005,0.0,0.0,-65.65000000000009,155.22,155.22,155.22,234.98,234.98,234.98,0.0,0.0,-158.15,0.0,0.0,-80.23000000000002,0.0,0.0,34.66,0.0,0.0,2.1400000000000006,3165.29,3165.29,3165.29,0.0,0.0,-18.029999999999987,0.0,0.0,19.689999999999998,0.0,0.0,18.930000000000007,0.04,0.04,0.04
2011-01-01,0.0,0.0,0.0,Rape or colza seed,2.3465000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.23,0.0,0.0,0.0,0.0,155.22,234.98,0.0,0.0,0.0,0.0,3165.29,0.0,0.0,0.0,0.04,Industrial_crops,Spring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8323000000000002,0.09400000000000008,-0.7437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.23,829.23,829.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.22,155.22,155.22,234.98,234.98,234.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3165.29,3165.29,3165.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04
2011-01-01,0.0,0.0,0.0,Soya beans,-1.4125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.23,0.0,0.0,0.0,0.0,155.22,234.98,0.0,0.0,0.0,0.0,3165.29,0.0,0.0,0.0,0.04,Industrial_crops,Spring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3465000000000003,-0.8323000000000002,0.09400000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.23,829.23,829.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.22,155.22,155.22,234.98,234.98,234.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3165.29,3165.29,3165.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04
2011-01-01,0.0,0.0,0.0,Sunflower seed,0.4851000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.23,0.0,0.0,0.0,0.0,155.22,234.98,0.0,0.0,0.0,0.0,3165.29,0.0,0.0,0.0,0.04,Industrial_crops,Summer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4125,2.3465000000000003,-0.8323000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.23,829.23,829.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.22,155.22,155.22,234.98,234.98,234.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3165.29,3165.29,3165.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04
2011-01-01,0.0,0.0,0.0,Unmanufactured tobacco,-0.14190000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.23,0.0,0.0,0.0,0.0,155.22,234.98,0.0,0.0,0.0,0.0,3165.29,0.0,0.0,0.0,0.04,Industrial_crops,Year-Round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4851000000000001,-1.4125,2.3465000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.23,829.23,829.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.22,155.22,155.22,234.98,234.98,234.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3165.29,3165.29,3165.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04
2012-01-01,8414.0,37088.0,34628.0,Hop cones,0.1640999999999999,0.5,-178.95000000000005,-236.97000000000003,-224.16000000000008,-627.1500000000001,-46.76999999999998,695.19,154.05000000000007,890.15,730.3399999999992,-111.02999999999997,238.8800000000001,101.11999999999989,114.09,230.81,78.86000000000001,-50.360000000000014,-2.1199999999999903,59.25,3233.11,51.19,6.280000000000001,42.94999999999999,0.03,Industrial_crops,Spring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14190000000000014,0.4851000000000001,-1.4125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.23,829.23,829.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.22,155.22,155.22,234.98,234.98,234.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3165.29,3165.29,3165.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04
2012-01-01,0.0,0.0,0.0,Linseed,-0.5786999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,0.0,0.0,0.0,0.0,114.09,230.81,0.0,0.0,0.0,0.0,3233.11,0.0,0.0,0.0,0.03,Industrial_crops,Summer,8414.0,0.0,0.0,37088.0,0.0,0.0,34628.0,0.0,0.0,0.1640999999999999,-0.14190000000000014,0.4851000000000001,0.5,0.0,0.0,-178.95000000000005,0.0,0.0,-236.97000000000003,0.0,0.0,-224.16000000000008,0.0,0.0,-627.1500000000001,0.0,0.0,-46.76999999999998,0.0,0.0,695.19,0.0,0.0,154.05000000000007,0.0,0.0,890.15,829.23,829.23,730.3399999999992,0.0,0.0,-111.02999999999997,0.0,0.0,238.8800000000001,0.0,0.0,101.11999999999989,0.0,0.0,114.09,155.22,155.22,230.81,234.98,234.98,78.86000000000001,0.0,0.0,-50.360000000000014,0.0,0.0,-2.1199999999999903,0.0,0.0,59.25,0.0,0.0,3233.11,3165.29,3165.29,51.19,0.0,0.0,6.280000000000001,0.0,0.0,42.94999999999999,0.0,0.0,0.03,0.04,0.04
2012-01-01,0.0,0.0,0.0,Mustard seed,-0.11610000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,0.0,0.0,0.0,0.0,114.09,230.81,0.0,0.0,0.0,0.0,3233.11,0.0,0.0,0.0,0.03,Industrial_crops,Spring,0.0,8414.0,0.0,0.0,37088.0,0.0,0.0,34628.0,0.0,-0.5786999999999998,0.1640999999999999,-0.14190000000000014,0.0,0.5,0.0,0.0,-178.95000000000005,0.0,0.0,-236.97000000000003,0.0,0.0,-224.16000000000008,0.0,0.0,-627.1500000000001,0.0,0.0,-46.76999999999998,0.0,0.0,695.19,0.0,0.0,154.05000000000007,0.0,890.15,890.15,829.23,0.0,730.3399999999992,0.0,0.0,-111.02999999999997,0.0,0.0,238.8800000000001,0.0,0.0,101.11999999999989,0.0,114.09,114.09,155.22,230.81,230.81,234.98,0.0,78.86000000000001,0.0,0.0,-50.360000000000014,0.0,0.0,-2.1199999999999903,0.0,0.0,59.25,0.0,3233.11,3233.11,3165.29,0.0,51.19,0.0,0.0,6.280000000000001,0.0,0.0,42.94999999999999,0.0,0.03,0.03,0.04
2012-01-01,0.0,0.0,0.0,Poppy seed,-0.7307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,0.0,0.0,0.0,0.0,114.09,230.81,0.0,0.0,0.0,0.0,3233.11,0.0,0.0,0.0,0.03,Industrial_crops,Spring,0.0,0.0,8414.0,0.0,0.0,37088.0,0.0,0.0,34628.0,-0.11610000000000009,-0.5786999999999998,0.1640999999999999,0.0,0.0,0.5,0.0,0.0,-178.95000000000005,0.0,0.0,-236.97000000000003,0.0,0.0,-224.16000000000008,0.0,0.0,-627.1500000000001,0.0,0.0,-46.76999999999998,0.0,0.0,695.19,0.0,0.0,154.05000000000007,890.15,890.15,890.15,0.0,0.0,730.3399999999992,0.0,0.0,-111.02999999999997,0.0,0.0,238.8800000000001,0.0,0.0,101.11999999999989,114.09,114.09,114.09,230.81,230.81,230.81,0.0,0.0,78.86000000000001,0.0,0.0,-50.360000000000014,0.0,0.0,-2.1199999999999903,0.0,0.0,59.25,3233.11,3233.11,3233.11,0.0,0.0,51.19,0.0,0.0,6.280000000000001,0.0,0.0,42.94999999999999,0.03,0.03,0.03
2012-01-01,0.0,0.0,0.0,Rape or colza seed,3.1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,0.0,0.0,0.0,0.0,114.09,230.81,0.0,0.0,0.0,0.0,3233.11,0.0,0.0,0.0,0.03,Industrial_crops,Spring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7307,-0.11610000000000009,-0.5786999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,890.15,890.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.09,114.09,114.09,230.81,230.81,230.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3233.11,3233.11,3233.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.03
2012-01-01,0.0,0.0,0.0,Soya beans,-1.6909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,0.0,0.0,0.0,0.0,114.09,230.81,0.0,0.0,0.0,0.0,3233.11,0.0,0.0,0.0,0.03,Industrial_crops,Spring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1091,-0.7307,-0.11610000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,890.15,890.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.09,114.09,114.09,230.81,230.81,230.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3233.11,3233.11,3233.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.03
2012-01-01,0.0,0.0,0.0,Sunflower seed,0.3788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,0.0,0.0,0.0,0.0,114.09,230.81,0.0,0.0,0.0,0.0,3233.11,0.0,0.0,0.0,0.03,Industrial_crops,Summer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6909,3.1091,-0.7307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,890.15,890.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.09,114.09,114.09,230.81,230.81,230.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3233.11,3233.11,3233.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.03
2012-01-01,0.0,0.0,0.0,Unmanufactured tobacco,-0.5844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,0.0,0.0,0.0,0.0,114.09,230.81,0.0,0.0,0.0,0.0,3233.11,0.0,0.0,0.0,0.03,Industrial_crops,Year-Round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3788,-1.6909,3.1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,890.15,890.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.09,114.09,114.09,230.81,230.81,230.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3233.11,3233.11,3233.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.03
2013-01-01,26461.0,-171.0,36089.0,Hop cones,-0.1379999999999999,26.52000000000001,61.48000000000002,123.13999999999987,244.98000000000025,640.8200000000002,238.49,-473.6600000000003,-120.64999999999998,927.0,-1150.369999999999,202.31999999999994,-140.30999999999995,-249.7099999999998,259.5,100.5,-0.9000000000000057,-18.00999999999999,8.83999999999999,-29.53,2885.5,-81.02000000000001,-44.22,-57.31999999999999,0.0,Industrial_crops,Spring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5844,0.3788,-1.6909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,890.15,890.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.09,114.09,114.09,230.81,230.81,230.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3233.11,3233.11,3233.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.03
2013-01-01,0.0,0.0,0.0,Linseed,-0.034800000000000164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.0,0.0,0.0,0.0,0.0,259.5,100.5,0.0,0.0,0.0,0.0,2885.5,0.0,0.0,0.0,0.0,Industrial_crops,Summer,26461.0,0.0,0.0,-171.0,0.0,0.0,36089.0,0.0,0.0,-0.1379999999999999,-0.5844,0.3788,26.52000000000001,0.0,0.0,61.48000000000002,0.0,0.0,123.13999999999987,0.0,0.0,244.98000000000025,0.0,0.0,640.8200000000002,0.0,0.0,238.49,0.0,0.0,-473.6600000000003,0.0,0.0,-120.64999999999998,0.0,0.0,927.0,890.15,890.15,-1150.369999999999,0.0,0.0,202.31999999999994,0.0,0.0,-140.30999999999995,0.0,0.0,-249.7099999999998,0.0,0.0,259.5,114.09,114.09,100.5,230.81,230.81,-0.9000000000000057,0.0,0.0,-18.00999999999999,0.0,0.0,8.83999999999999,0.0,0.0,-29.53,0.0,0.0,2885.5,3233.11,3233.11,-81.02000000000001,0.0,0.0,-44.22,0.0,0.0,-57.31999999999999,0.0,0.0,0.0,0.03,0.03
2013-01-01,0.0,0.0,0.0,Mustard seed,-0.30909999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.0,0.0,0.0,0.0,0.0,259.5,100.5,0.0,0.0,0.0,0.0,2885.5,0.0,0.0,0.0,0.0,Industrial_crops,Spring,0.0,26461.0,0.0,0.0,-171.0,0.0,0.0,36089.0,0.0,-0.034800000000000164,-0.1379999999999999,-0.5844,0.0,26.52000000000001,0.0,0.0,61.48000000000002,0.0,0.0,123.13999999999987,0.0,0.0,244.98000000000025,0.0,0.0,640.8200000000002,0.0,0.0,238.49,0.0,0.0,-473.6600000000003,0.0,0.0,-120.64999999999998,0.0,927.0,927.0,890.15,0.0,-1150.369999999999,0.0,0.0,202.31999999999994,0.0,0.0,-140.30999999999995,0.0,0.0,-249.7099999999998,0.0,259.5,259.5,114.09,100.5,100.5,230.81,0.0,-0.9000000000000057,0.0,0.0,-18.00999999999999,0.0,0.0,8.83999999999999,0.0,0.0,-29.53,0.0,2885.5,2885.5,3233.11,0.0,-81.02000000000001,0.0,0.0,-44.22,0.0,0.0,-57.31999999999999,0.0,0.0,0.0,0.03
2013-01-01,0.0,0.0,0.0,Poppy seed,-0.7307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.0,0.0,0.0,0.0,0.0,259.5,100.5,0.0,0.0,0.0,0.0,2885.5,0.0,0.0,0.0,0.0,Industrial_crops,Spring,0.0,0.0,26461.0,0.0,0.0,-171.0,0.0,0.0,36089.0,-0.30909999999999993,-0.034800000000000164,-0.1379999999999999,0.0,0.0,26.52000000000001,0.0,0.0,61.48000000000002,0.0,0.0,123.13999999999987,0.0,0.0,244.98000000000025,0.0,0.0,640.8200000000002,0.0,0.0,238.49,0.0,0.0,-473.6600000000003,0.0,0.0,-120.64999999999998,927.0,927.0,927.0,0.0,0.0,-1150.369999999999,0.0,0.0,202.31999999999994,0.0,0.0,-140.30999999999995,0.0,0.0,-249.7099999999998,259.5,259.5,259.5,100.5,100.5,100.5,0.0,0.0,-0.9000000000000057,0.0,0.0,-18.00999999999999,0.0,0.0,8.83999999999999,0.0,0.0,-29.53,2885.5,2885.5,2885.5,0.0,0.0,-81.02000000000001,0.0,0.0,-44.22,0.0,0.0,-57.31999999999999,0.0,0.0,0.0
2013-01-01,0.0,0.0,0.0,Rape or colza seed,3.3649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.0,0.0,0.0,0.0,0.0,259.5,100.5,0.0,0.0,0.0,0.0,2885.5,0.0,0.0,0.0,0.0,Industrial_crops,Spring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7307,-0.30909999999999993,-0.034800000000000164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.0,927.0,927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.5,259.5,259.5,100.5,100.5,100.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2885.5,2885.5,2885.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,0.0,0.0,0.0,Soya beans,-1.9466999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.0,0.0,0.0,0.0,0.0,259.5,100.5,0.0,0.0,0.0,0.0,2885.5,0.0,0.0,0.0,0.0,Industrial_crops,Spring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3649,-0.7307,-0.30909999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.0,927.0,927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.5,259.5,259.5,100.5,100.5,100.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2885.5,2885.5,2885.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,0.0,0.0,0.0,Sunflower seed,0.10499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.0,0.0,0.0,0.0,0.0,259.5,100.5,0.0,0.0,0.0,0.0,2885.5,0.0,0.0,0.0,0.0,Industrial_crops,Summer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9466999999999999,3.3649,-0.7307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.0,927.0,927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.5,259.5,259.5,100.5,100.5,100.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2885.5,2885.5,2885.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,0.0,0.0,0.0,Unmanufactured tobacco,-0.28259999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.0,0.0,0.0,0.0,0.0,259.5,100.5,0.0,0.0,0.0,0.0,2885.5,0.0,0.0,0.0,0.0,Industrial_crops,Year-Round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10499999999999998,-1.9466999999999999,3.3649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.0,927.0,927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.5,259.5,259.5,100.5,100.5,100.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2885.5,2885.5,2885.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
