,Year,Item,harvest_area (ha),tonnes,Yield(hg/ha),Natural gas supply to industrial consumers - (Cents/kWh),Energy Price( cents per kilowatt hour),agricultural_land(1000 ha),forest_land(1000 ha)
1054,2018,Lettuce and chicory,7800,227500.0,291667,22,17.96,16645,11419.0
1055,2018,Lettuce and chicory,7800,227500.0,291667,22,17.96,16645,5709.5
1056,2018,Lettuce and chicory,7800,227500.0,291667,22,17.96,11930,11419.0
1057,2018,Lettuce and chicory,7800,227500.0,291667,22,17.96,11930,5709.5
1058,2018,Lupins,23400,22300.0,9530,22,17.96,18295,11419.0
1059,2018,Lupins,23400,22300.0,9530,22,17.96,18295,5709.5
1060,2018,Lupins,23400,22300.0,9530,22,17.96,16645,11419.0
1061,2018,Lupins,23400,22300.0,9530,22,17.96,16645,5709.5
1062,2018,Lupins,23400,22300.0,9530,22,17.96,11930,11419.0
1063,2018,Lupins,23400,22300.0,9530,22,17.96,11930,5709.5
1064,2018,Maize (corn),410900,3344300.0,81390,22,17.96,18295,11419.0
1065,2018,Maize (corn),410900,3344300.0,81390,22,17.96,18295,5709.5
1066,2018,Maize (corn),410900,3344300.0,81390,22,17.96,16645,11419.0
1067,2018,Maize (corn),410900,3344300.0,81390,22,17.96,16645,5709.5
1068,2018,Maize (corn),410900,3344300.0,81390,22,17.96,11930,11419.0
1069,2018,Maize (corn),410900,3344300.0,81390,22,17.96,11930,5709.5
1070,2018,Mixed grain,11300,42200.0,37345,22,17.96,18295,11419.0
1071,2018,Mixed grain,11300,42200.0,37345,22,17.96,18295,5709.5
1072,2018,Mixed grain,11300,42200.0,37345,22,17.96,16645,11419.0
1073,2018,Mixed grain,11300,42200.0,37345,22,17.96,16645,5709.5
1074,2018,Mixed grain,11300,42200.0,37345,22,17.96,11930,11419.0
1075,2018,Mixed grain,11300,42200.0,37345,22,17.96,11930,5709.5
1076,2018,Oats,140400,577600.0,41140,22,17.96,18295,11419.0
1077,2018,Oats,140400,577600.0,41140,22,17.96,18295,5709.5
1078,2018,Oats,140400,577600.0,41140,22,17.96,16645,11419.0
1079,2018,Oats,140400,577600.0,41140,22,17.96,16645,5709.5
1080,2018,Oats,140400,577600.0,41140,22,17.96,11930,11419.0
1081,2018,Oats,140400,577600.0,41140,22,17.96,11930,5709.5
1082,2018,"Onions and shallots, dry (excluding dehydrated)",13580,503160.0,370515,22,17.96,18295,11419.0
1083,2018,"Onions and shallots, dry (excluding dehydrated)",13580,503160.0,370515,22,17.96,18295,5709.5
1084,2018,"Onions and shallots, dry (excluding dehydrated)",13580,503160.0,370515,22,17.96,16645,11419.0
1085,2018,"Onions and shallots, dry (excluding dehydrated)",13580,503160.0,370515,22,17.96,16645,5709.5
1086,2018,"Onions and shallots, dry (excluding dehydrated)",13580,503160.0,370515,22,17.96,11930,11419.0
1087,2018,"Onions and shallots, dry (excluding dehydrated)",13580,503160.0,370515,22,17.96,11930,5709.5
1088,2018,"Other beans, green",4970,41180.0,82857,22,17.96,18295,11419.0
1089,2018,"Other beans, green",4970,41180.0,82857,22,17.96,18295,5709.5
1090,2018,"Other beans, green",4970,41180.0,82857,22,17.96,16645,11419.0
1091,2018,"Other beans, green",4970,41180.0,82857,22,17.96,16645,5709.5
1092,2018,"Other beans, green",4970,41180.0,82857,22,17.96,11930,11419.0
1093,2018,"Other beans, green",4970,41180.0,82857,22,17.96,11930,5709.5
1094,2018,Other berries and fruits of the genus vaccinium n.e.c.,2840,7340.0,25845,22,17.96,18295,11419.0
1095,2018,Other berries and fruits of the genus vaccinium n.e.c.,2840,7340.0,25845,22,17.96,18295,5709.5
1096,2018,Other berries and fruits of the genus vaccinium n.e.c.,2840,7340.0,25845,22,17.96,16645,11419.0
1097,2018,Other berries and fruits of the genus vaccinium n.e.c.,2840,7340.0,25845,22,17.96,16645,5709.5
1098,2018,Other berries and fruits of the genus vaccinium n.e.c.,2840,7340.0,25845,22,17.96,11930,11419.0
1099,2018,Other berries and fruits of the genus vaccinium n.e.c.,2840,7340.0,25845,22,17.96,11930,5709.5
1100,2018,"Other vegetables, fresh n.e.c.",1900,18210.0,95842,22,17.96,18295,11419.0
1101,2018,"Other vegetables, fresh n.e.c.",1900,18210.0,95842,22,17.96,18295,5709.5
1102,2018,"Other vegetables, fresh n.e.c.",1900,18210.0,95842,22,17.96,16645,11419.0
1103,2018,"Other vegetables, fresh n.e.c.",1900,18210.0,95842,22,17.96,16645,5709.5
1104,2018,"Other vegetables, fresh n.e.c.",1900,18210.0,95842,22,17.96,11930,11419.0
1105,2018,"Other vegetables, fresh n.e.c.",1900,18210.0,95842,22,17.96,11930,5709.5
1106,2018,Pears,2140,47640.0,222617,22,17.96,18295,11419.0
1107,2018,Pears,2140,47640.0,222617,22,17.96,18295,5709.5
1108,2018,Pears,2140,47640.0,222617,22,17.96,16645,11419.0
1109,2018,Pears,2140,47640.0,222617,22,17.96,16645,5709.5
1110,2018,Pears,2140,47640.0,222617,22,17.96,11930,11419.0
1111,2018,Pears,2140,47640.0,222617,22,17.96,11930,5709.5
1112,2018,"Peas, dry",70700,197100.0,27878,22,17.96,18295,11419.0
1113,2018,"Peas, dry",70700,197100.0,27878,22,17.96,18295,5709.5
1114,2018,"Peas, dry",70700,197100.0,27878,22,17.96,16645,11419.0
1115,2018,"Peas, dry",70700,197100.0,27878,22,17.96,16645,5709.5
1116,2018,"Peas, dry",70700,197100.0,27878,22,17.96,11930,11419.0
1117,2018,"Peas, dry",70700,197100.0,27878,22,17.96,11930,5709.5
1118,2018,"Peas, green",5490,24240.0,44153,22,17.96,18295,11419.0
1119,2018,"Peas, green",5490,24240.0,44153,22,17.96,18295,5709.5
1120,2018,"Peas, green",5490,24240.0,44153,22,17.96,16645,11419.0
1121,2018,"Peas, green",5490,24240.0,44153,22,17.96,16645,5709.5
1122,2018,"Peas, green",5490,24240.0,44153,22,17.96,11930,11419.0
1123,2018,"Peas, green",5490,24240.0,44153,22,17.96,11930,5709.5
1124,2018,Plums and sloes,4820,70120.0,145477,22,17.96,18295,11419.0
1125,2018,Plums and sloes,4820,70120.0,145477,22,17.96,18295,5709.5
1126,2018,Plums and sloes,4820,70120.0,145477,22,17.96,16645,11419.0
1127,2018,Plums and sloes,4820,70120.0,145477,22,17.96,16645,5709.5
1128,2018,Plums and sloes,4820,70120.0,145477,22,17.96,11930,11419.0
1129,2018,Plums and sloes,4820,70120.0,145477,22,17.96,11930,5709.5
1130,2018,Potatoes,252200,8920800.0,353719,22,17.96,18295,11419.0
1131,2018,Potatoes,252200,8920800.0,353719,22,17.96,18295,5709.5
1132,2018,Potatoes,252200,8920800.0,353719,22,17.96,16645,11419.0
1133,2018,Potatoes,252200,8920800.0,353719,22,17.96,16645,5709.5
1134,2018,Potatoes,252200,8920800.0,353719,22,17.96,11930,11419.0
1135,2018,Potatoes,252200,8920800.0,353719,22,17.96,11930,5709.5
1136,2018,"Pumpkins, squash and gourds",5320,122250.0,229793,22,17.96,18295,11419.0
1137,2018,"Pumpkins, squash and gourds",5320,122250.0,229793,22,17.96,18295,5709.5
1138,2018,"Pumpkins, squash and gourds",5320,122250.0,229793,22,17.96,16645,11419.0
1139,2018,"Pumpkins, squash and gourds",5320,122250.0,229793,22,17.96,16645,5709.5
1140,2018,"Pumpkins, squash and gourds",5320,122250.0,229793,22,17.96,11930,11419.0
1141,2018,"Pumpkins, squash and gourds",5320,122250.0,229793,22,17.96,11930,5709.5
1142,2018,Rape or colza seed,1228300,3677200.0,29937,22,17.96,18295,11419.0
1143,2018,Rape or colza seed,1228300,3677200.0,29937,22,17.96,18295,5709.5
1144,2018,Rape or colza seed,1228300,3677200.0,29937,22,17.96,16645,11419.0
1145,2018,Rape or colza seed,1228300,3677200.0,29937,22,17.96,16645,5709.5
1146,2018,Rape or colza seed,1228300,3677200.0,29937,22,17.96,11930,11419.0
1147,2018,Rape or colza seed,1228300,3677200.0,29937,22,17.96,11930,5709.5
1148,2018,Raspberries,1080,6820.0,63148,22,17.96,18295,11419.0
1149,2018,Raspberries,1080,6820.0,63148,22,17.96,18295,5709.5
1150,2018,Raspberries,1080,6820.0,63148,22,17.96,16645,11419.0
1151,2018,Raspberries,1080,6820.0,63148,22,17.96,16645,5709.5
1152,2018,Raspberries,1080,6820.0,63148,22,17.96,11930,11419.0
1153,2018,Raspberries,1080,6820.0,63148,22,17.96,11930,5709.5
1154,2018,Rye,523000,2201400.0,42092,22,17.96,18295,11419.0
1155,2018,Rye,523000,2201400.0,42092,22,17.96,18295,5709.5
1156,2018,Rye,523000,2201400.0,42092,22,17.96,16645,11419.0
1157,2018,Rye,523000,2201400.0,42092,22,17.96,16645,5709.5
1158,2018,Rye,523000,2201400.0,42092,22,17.96,11930,11419.0
1159,2018,Rye,523000,2201400.0,42092,22,17.96,11930,5709.5
1160,2018,Sour cherries,1920,15900.0,82813,22,17.96,18295,11419.0
1161,2018,Sour cherries,1920,15900.0,82813,22,17.96,18295,5709.5
1162,2018,Sour cherries,1920,15900.0,82813,22,17.96,16645,11419.0
1163,2018,Sour cherries,1920,15900.0,82813,22,17.96,16645,5709.5
1164,2018,Sour cherries,1920,15900.0,82813,22,17.96,11930,11419.0
1165,2018,Sour cherries,1920,15900.0,82813,22,17.96,11930,5709.5
1166,2018,Soya beans,24100,58700.0,24357,22,17.96,18295,11419.0
1167,2018,Soya beans,24100,58700.0,24357,22,17.96,18295,5709.5
1168,2018,Soya beans,24100,58700.0,24357,22,17.96,16645,11419.0
1169,2018,Soya beans,24100,58700.0,24357,22,17.96,16645,5709.5
1170,2018,Soya beans,24100,58700.0,24357,22,17.96,11930,11419.0
1171,2018,Soya beans,24100,58700.0,24357,22,17.96,11930,5709.5
1172,2018,Spinach,3480,66200.0,190230,22,17.96,18295,11419.0
1173,2018,Spinach,3480,66200.0,190230,22,17.96,18295,5709.5
1174,2018,Spinach,3480,66200.0,190230,22,17.96,16645,11419.0
1175,2018,Spinach,3480,66200.0,190230,22,17.96,16645,5709.5
1176,2018,Spinach,3480,66200.0,190230,22,17.96,11930,11419.0
1177,2018,Spinach,3480,66200.0,190230,22,17.96,11930,5709.5
1178,2018,Strawberries,14000,141690.0,101207,22,17.96,18295,11419.0
1179,2018,Strawberries,14000,141690.0,101207,22,17.96,18295,5709.5
1180,2018,Strawberries,14000,141690.0,101207,22,17.96,16645,11419.0
1181,2018,Strawberries,14000,141690.0,101207,22,17.96,16645,5709.5
1182,2018,Strawberries,14000,141690.0,101207,22,17.96,11930,11419.0
1183,2018,Strawberries,14000,141690.0,101207,22,17.96,11930,5709.5
1184,2018,Sugar beet,413900,26191400.0,632795,22,17.96,18295,11419.0
1185,2018,Sugar beet,413900,26191400.0,632795,22,17.96,18295,5709.5
1186,2018,Sugar beet,413900,26191400.0,632795,22,17.96,16645,11419.0
1187,2018,Sugar beet,413900,26191400.0,632795,22,17.96,16645,5709.5
1188,2018,Sugar beet,413900,26191400.0,632795,22,17.96,11930,11419.0
1189,2018,Sugar beet,413900,26191400.0,632795,22,17.96,11930,5709.5
1190,2018,Sunflower seed,19500,35500.0,18205,22,17.96,18295,11419.0
1191,2018,Sunflower seed,19500,35500.0,18205,22,17.96,18295,5709.5
1192,2018,Sunflower seed,19500,35500.0,18205,22,17.96,16645,11419.0
1193,2018,Sunflower seed,19500,35500.0,18205,22,17.96,16645,5709.5
1194,2018,Sunflower seed,19500,35500.0,18205,22,17.96,11930,11419.0
1195,2018,Sunflower seed,19500,35500.0,18205,22,17.96,11930,5709.5
1196,2018,Tomatoes,400,103270.0,2581750,22,17.96,18295,11419.0
1197,2018,Tomatoes,400,103270.0,2581750,22,17.96,18295,5709.5
1198,2018,Tomatoes,400,103270.0,2581750,22,17.96,16645,11419.0
1199,2018,Tomatoes,400,103270.0,2581750,22,17.96,16645,5709.5
1200,2018,Tomatoes,400,103270.0,2581750,22,17.96,11930,11419.0
1201,2018,Tomatoes,400,103270.0,2581750,22,17.96,11930,5709.5
1202,2018,Triticale,357700,1935500.0,54110,22,17.96,18295,11419.0
1203,2018,Triticale,357700,1935500.0,54110,22,17.96,18295,5709.5
1204,2018,Triticale,357700,1935500.0,54110,22,17.96,16645,11419.0
1205,2018,Triticale,357700,1935500.0,54110,22,17.96,16645,5709.5
1206,2018,Triticale,357700,1935500.0,54110,22,17.96,11930,11419.0
1207,2018,Triticale,357700,1935500.0,54110,22,17.96,11930,5709.5
1208,2018,Wheat,3036300,20263500.0,66737,22,17.96,18295,11419.0
1209,2018,Wheat,3036300,20263500.0,66737,22,17.96,18295,5709.5
1210,2018,Wheat,3036300,20263500.0,66737,22,17.96,16645,11419.0
1211,2018,Wheat,3036300,20263500.0,66737,22,17.96,16645,5709.5
1212,2018,Wheat,3036300,20263500.0,66737,22,17.96,11930,11419.0
1213,2018,Wheat,3036300,20263500.0,66737,22,17.96,11930,5709.5
1214,2019,Apples,33980,991450.0,291775,18,18.43,18311,11419.0
1215,2019,Apples,33980,991450.0,291775,18,18.43,18311,5709.5
1216,2019,Apples,33980,991450.0,291775,18,18.43,16666,11419.0
1217,2019,Apples,33980,991450.0,291775,18,18.43,16666,5709.5
1218,2019,Apples,33980,991450.0,291775,18,18.43,11913,11419.0
1219,2019,Apples,33980,991450.0,291775,18,18.43,11913,5709.5
1220,2019,Asparagus,22980,130560.0,56815,18,18.43,18311,11419.0
1221,2019,Asparagus,22980,130560.0,56815,18,18.43,18311,5709.5
1222,2019,Asparagus,22980,130560.0,56815,18,18.43,16666,11419.0
1223,2019,Asparagus,22980,130560.0,56815,18,18.43,16666,5709.5
1224,2019,Asparagus,22980,130560.0,56815,18,18.43,11913,11419.0
1225,2019,Asparagus,22980,130560.0,56815,18,18.43,11913,5709.5
1226,2019,Barley,1708800,11591500.0,67834,18,18.43,18311,11419.0
1227,2019,Barley,1708800,11591500.0,67834,18,18.43,18311,5709.5
1228,2019,Barley,1708800,11591500.0,67834,18,18.43,16666,11419.0
1229,2019,Barley,1708800,11591500.0,67834,18,18.43,16666,5709.5
1230,2019,Barley,1708800,11591500.0,67834,18,18.43,11913,11419.0
1231,2019,Barley,1708800,11591500.0,67834,18,18.43,11913,5709.5
1232,2019,Blueberries,3160,14850.0,46994,18,18.43,18311,11419.0
1233,2019,Blueberries,3160,14850.0,46994,18,18.43,18311,5709.5
1234,2019,Blueberries,3160,14850.0,46994,18,18.43,16666,11419.0
1235,2019,Blueberries,3160,14850.0,46994,18,18.43,16666,5709.5
1236,2019,Blueberries,3160,14850.0,46994,18,18.43,11913,11419.0
1237,2019,Blueberries,3160,14850.0,46994,18,18.43,11913,5709.5
1238,2019,"Broad beans and horse beans, dry",49200,159500.0,32419,18,18.43,18311,11419.0
1239,2019,"Broad beans and horse beans, dry",49200,159500.0,32419,18,18.43,18311,5709.5
1240,2019,"Broad beans and horse beans, dry",49200,159500.0,32419,18,18.43,16666,11419.0
1241,2019,"Broad beans and horse beans, dry",49200,159500.0,32419,18,18.43,16666,5709.5
1242,2019,"Broad beans and horse beans, dry",49200,159500.0,32419,18,18.43,11913,11419.0
1243,2019,"Broad beans and horse beans, dry",49200,159500.0,32419,18,18.43,11913,5709.5
1244,2019,"Broad beans and horse beans, green",530,2540.0,47925,18,18.43,18311,11419.0
1245,2019,"Broad beans and horse beans, green",530,2540.0,47925,18,18.43,18311,5709.5
1246,2019,"Broad beans and horse beans, green",530,2540.0,47925,18,18.43,16666,11419.0
1247,2019,"Broad beans and horse beans, green",530,2540.0,47925,18,18.43,16666,5709.5
1248,2019,"Broad beans and horse beans, green",530,2540.0,47925,18,18.43,11913,11419.0
1249,2019,"Broad beans and horse beans, green",530,2540.0,47925,18,18.43,11913,5709.5
1250,2019,Cabbages,13100,722290.0,551366,18,18.43,18311,11419.0
1251,2019,Cabbages,13100,722290.0,551366,18,18.43,18311,5709.5
1252,2019,Cabbages,13100,722290.0,551366,18,18.43,16666,11419.0
1253,2019,Cabbages,13100,722290.0,551366,18,18.43,16666,5709.5
1254,2019,Cabbages,13100,722290.0,551366,18,18.43,11913,11419.0
1255,2019,Cabbages,13100,722290.0,551366,18,18.43,11913,5709.5
1256,2019,Carrots and turnips,13730,791110.0,576191,18,18.43,18311,11419.0
1257,2019,Carrots and turnips,13730,791110.0,576191,18,18.43,18311,5709.5
1258,2019,Carrots and turnips,13730,791110.0,576191,18,18.43,16666,11419.0
1259,2019,Carrots and turnips,13730,791110.0,576191,18,18.43,16666,5709.5
1260,2019,Carrots and turnips,13730,791110.0,576191,18,18.43,11913,11419.0
1261,2019,Carrots and turnips,13730,791110.0,576191,18,18.43,11913,5709.5
1262,2019,Cauliflowers and broccoli,5810,128140.0,220551,18,18.43,18311,11419.0
1263,2019,Cauliflowers and broccoli,5810,128140.0,220551,18,18.43,18311,5709.5
1264,2019,Cauliflowers and broccoli,5810,128140.0,220551,18,18.43,16666,11419.0
1265,2019,Cauliflowers and broccoli,5810,128140.0,220551,18,18.43,16666,5709.5
1266,2019,Cauliflowers and broccoli,5810,128140.0,220551,18,18.43,11913,11419.0
1267,2019,Cauliflowers and broccoli,5810,128140.0,220551,18,18.43,11913,5709.5
1268,2019,Cherries,6050,44550.0,73636,18,18.43,18311,11419.0
1269,2019,Cherries,6050,44550.0,73636,18,18.43,18311,5709.5
1270,2019,Cherries,6050,44550.0,73636,18,18.43,16666,11419.0
1271,2019,Cherries,6050,44550.0,73636,18,18.43,16666,5709.5
1272,2019,Cherries,6050,44550.0,73636,18,18.43,11913,11419.0
1273,2019,Cherries,6050,44550.0,73636,18,18.43,11913,5709.5
1274,2019,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",110,13960.0,1269091,18,18.43,18311,11419.0
1275,2019,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",110,13960.0,1269091,18,18.43,18311,5709.5
1276,2019,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",110,13960.0,1269091,18,18.43,16666,11419.0
1277,2019,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",110,13960.0,1269091,18,18.43,16666,5709.5
1278,2019,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",110,13960.0,1269091,18,18.43,11913,11419.0
1279,2019,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",110,13960.0,1269091,18,18.43,11913,5709.5
1280,2019,Cucumbers and gherkins,2300,249920.0,1086609,18,18.43,18311,11419.0
1281,2019,Cucumbers and gherkins,2300,249920.0,1086609,18,18.43,18311,5709.5
1282,2019,Cucumbers and gherkins,2300,249920.0,1086609,18,18.43,16666,11419.0
1283,2019,Cucumbers and gherkins,2300,249920.0,1086609,18,18.43,16666,5709.5
1284,2019,Cucumbers and gherkins,2300,249920.0,1086609,18,18.43,11913,11419.0
1285,2019,Cucumbers and gherkins,2300,249920.0,1086609,18,18.43,11913,5709.5
1286,2019,Currants,2140,10770.0,50327,18,18.43,18311,11419.0
1287,2019,Currants,2140,10770.0,50327,18,18.43,18311,5709.5
1288,2019,Currants,2140,10770.0,50327,18,18.43,16666,11419.0
1289,2019,Currants,2140,10770.0,50327,18,18.43,16666,5709.5
1290,2019,Currants,2140,10770.0,50327,18,18.43,11913,11419.0
1291,2019,Currants,2140,10770.0,50327,18,18.43,11913,5709.5
1292,2019,Grapes,100520,1125000.0,111918,18,18.43,18311,11419.0
1293,2019,Grapes,100520,1125000.0,111918,18,18.43,18311,5709.5
1294,2019,Grapes,100520,1125000.0,111918,18,18.43,16666,11419.0
1295,2019,Grapes,100520,1125000.0,111918,18,18.43,16666,5709.5
1296,2019,Grapes,100520,1125000.0,111918,18,18.43,11913,11419.0
1297,2019,Grapes,100520,1125000.0,111918,18,18.43,11913,5709.5
1298,2019,Hop cones,20300,48500.0,23892,18,18.43,18311,11419.0
1299,2019,Hop cones,20300,48500.0,23892,18,18.43,18311,5709.5
1300,2019,Hop cones,20300,48500.0,23892,18,18.43,16666,11419.0
1301,2019,Hop cones,20300,48500.0,23892,18,18.43,16666,5709.5
1302,2019,Hop cones,20300,48500.0,23892,18,18.43,11913,11419.0
1303,2019,Hop cones,20300,48500.0,23892,18,18.43,11913,5709.5
1304,2019,Leeks and other alliaceous vegetables,2090,88030.0,421196,18,18.43,18311,11419.0
1305,2019,Leeks and other alliaceous vegetables,2090,88030.0,421196,18,18.43,18311,5709.5
1306,2019,Leeks and other alliaceous vegetables,2090,88030.0,421196,18,18.43,16666,11419.0
1307,2019,Leeks and other alliaceous vegetables,2090,88030.0,421196,18,18.43,16666,5709.5
1308,2019,Leeks and other alliaceous vegetables,2090,88030.0,421196,18,18.43,11913,11419.0
1309,2019,Leeks and other alliaceous vegetables,2090,88030.0,421196,18,18.43,11913,5709.5
1310,2019,Lettuce and chicory,7740,240450.0,310659,18,18.43,18311,11419.0
1311,2019,Lettuce and chicory,7740,240450.0,310659,18,18.43,18311,5709.5
1312,2019,Lettuce and chicory,7740,240450.0,310659,18,18.43,16666,11419.0
1313,2019,Lettuce and chicory,7740,240450.0,310659,18,18.43,16666,5709.5
1314,2019,Lettuce and chicory,7740,240450.0,310659,18,18.43,11913,11419.0
1315,2019,Lettuce and chicory,7740,240450.0,310659,18,18.43,11913,5709.5
1316,2019,Lupins,21000,25600.0,12190,18,18.43,18311,11419.0
1317,2019,Lupins,21000,25600.0,12190,18,18.43,18311,5709.5
1318,2019,Lupins,21000,25600.0,12190,18,18.43,16666,11419.0
1319,2019,Lupins,21000,25600.0,12190,18,18.43,16666,5709.5
1320,2019,Lupins,21000,25600.0,12190,18,18.43,11913,11419.0
1321,2019,Lupins,21000,25600.0,12190,18,18.43,11913,5709.5
1322,2019,Maize (corn),416000,3664800.0,88096,18,18.43,18311,11419.0
1323,2019,Maize (corn),416000,3664800.0,88096,18,18.43,18311,5709.5
1324,2019,Maize (corn),416000,3664800.0,88096,18,18.43,16666,11419.0
1325,2019,Maize (corn),416000,3664800.0,88096,18,18.43,16666,5709.5
1326,2019,Maize (corn),416000,3664800.0,88096,18,18.43,11913,11419.0
1327,2019,Maize (corn),416000,3664800.0,88096,18,18.43,11913,5709.5
1328,2019,Mixed grain,8900,31700.0,35618,18,18.43,18311,11419.0
1329,2019,Mixed grain,8900,31700.0,35618,18,18.43,18311,5709.5
1330,2019,Mixed grain,8900,31700.0,35618,18,18.43,16666,11419.0
1331,2019,Mixed grain,8900,31700.0,35618,18,18.43,16666,5709.5
1332,2019,Mixed grain,8900,31700.0,35618,18,18.43,11913,11419.0
1333,2019,Mixed grain,8900,31700.0,35618,18,18.43,11913,5709.5
1334,2019,Oats,126300,519300.0,41116,18,18.43,18311,11419.0
1335,2019,Oats,126300,519300.0,41116,18,18.43,18311,5709.5
1336,2019,Oats,126300,519300.0,41116,18,18.43,16666,11419.0
1337,2019,Oats,126300,519300.0,41116,18,18.43,16666,5709.5
1338,2019,Oats,126300,519300.0,41116,18,18.43,11913,11419.0
1339,2019,Oats,126300,519300.0,41116,18,18.43,11913,5709.5
1340,2019,"Onions and shallots, dry (excluding dehydrated)",14390,607110.0,421897,18,18.43,18311,11419.0
1341,2019,"Onions and shallots, dry (excluding dehydrated)",14390,607110.0,421897,18,18.43,18311,5709.5
1342,2019,"Onions and shallots, dry (excluding dehydrated)",14390,607110.0,421897,18,18.43,16666,11419.0
1343,2019,"Onions and shallots, dry (excluding dehydrated)",14390,607110.0,421897,18,18.43,16666,5709.5
1344,2019,"Onions and shallots, dry (excluding dehydrated)",14390,607110.0,421897,18,18.43,11913,11419.0
1345,2019,"Onions and shallots, dry (excluding dehydrated)",14390,607110.0,421897,18,18.43,11913,5709.5
1346,2019,"Other beans, green",4060,39710.0,97808,18,18.43,18311,11419.0
1347,2019,"Other beans, green",4060,39710.0,97808,18,18.43,18311,5709.5
1348,2019,"Other beans, green",4060,39710.0,97808,18,18.43,16666,11419.0
1349,2019,"Other beans, green",4060,39710.0,97808,18,18.43,16666,5709.5
1350,2019,"Other beans, green",4060,39710.0,97808,18,18.43,11913,11419.0
1351,2019,"Other beans, green",4060,39710.0,97808,18,18.43,11913,5709.5
1352,2019,Other berries and fruits of the genus vaccinium n.e.c.,2970,6170.0,20774,18,18.43,18311,11419.0
1353,2019,Other berries and fruits of the genus vaccinium n.e.c.,2970,6170.0,20774,18,18.43,18311,5709.5
1354,2019,Other berries and fruits of the genus vaccinium n.e.c.,2970,6170.0,20774,18,18.43,16666,11419.0
1355,2019,Other berries and fruits of the genus vaccinium n.e.c.,2970,6170.0,20774,18,18.43,16666,5709.5
1356,2019,Other berries and fruits of the genus vaccinium n.e.c.,2970,6170.0,20774,18,18.43,11913,11419.0
1357,2019,Other berries and fruits of the genus vaccinium n.e.c.,2970,6170.0,20774,18,18.43,11913,5709.5
1358,2019,"Other vegetables, fresh n.e.c.",2060,20260.0,98350,18,18.43,18311,11419.0
1359,2019,"Other vegetables, fresh n.e.c.",2060,20260.0,98350,18,18.43,18311,5709.5
1360,2019,"Other vegetables, fresh n.e.c.",2060,20260.0,98350,18,18.43,16666,11419.0
1361,2019,"Other vegetables, fresh n.e.c.",2060,20260.0,98350,18,18.43,16666,5709.5
1362,2019,"Other vegetables, fresh n.e.c.",2060,20260.0,98350,18,18.43,11913,11419.0
1363,2019,"Other vegetables, fresh n.e.c.",2060,20260.0,98350,18,18.43,11913,5709.5
1364,2019,Pears,2140,42480.0,198505,18,18.43,18311,11419.0
1365,2019,Pears,2140,42480.0,198505,18,18.43,18311,5709.5
1366,2019,Pears,2140,42480.0,198505,18,18.43,16666,11419.0
1367,2019,Pears,2140,42480.0,198505,18,18.43,16666,5709.5
1368,2019,Pears,2140,42480.0,198505,18,18.43,11913,11419.0
1369,2019,Pears,2140,42480.0,198505,18,18.43,11913,5709.5
1370,2019,"Peas, dry",74600,228200.0,30590,18,18.43,18311,11419.0
1371,2019,"Peas, dry",74600,228200.0,30590,18,18.43,18311,5709.5
1372,2019,"Peas, dry",74600,228200.0,30590,18,18.43,16666,11419.0
1373,2019,"Peas, dry",74600,228200.0,30590,18,18.43,16666,5709.5
1374,2019,"Peas, dry",74600,228200.0,30590,18,18.43,11913,11419.0
1375,2019,"Peas, dry",74600,228200.0,30590,18,18.43,11913,5709.5
1376,2019,"Peas, green",5430,24240.0,44641,18,18.43,18311,11419.0
1377,2019,"Peas, green",5430,24240.0,44641,18,18.43,18311,5709.5
1378,2019,"Peas, green",5430,24240.0,44641,18,18.43,16666,11419.0
1379,2019,"Peas, green",5430,24240.0,44641,18,18.43,16666,5709.5
1380,2019,"Peas, green",5430,24240.0,44641,18,18.43,11913,11419.0
1381,2019,"Peas, green",5430,24240.0,44641,18,18.43,11913,5709.5
1382,2019,Plums and sloes,4830,52140.0,107950,18,18.43,18311,11419.0
1383,2019,Plums and sloes,4830,52140.0,107950,18,18.43,18311,5709.5
1384,2019,Plums and sloes,4830,52140.0,107950,18,18.43,16666,11419.0
1385,2019,Plums and sloes,4830,52140.0,107950,18,18.43,16666,5709.5
1386,2019,Plums and sloes,4830,52140.0,107950,18,18.43,11913,11419.0
1387,2019,Plums and sloes,4830,52140.0,107950,18,18.43,11913,5709.5
1388,2019,Potatoes,271600,10602200.0,390361,18,18.43,18311,11419.0
1389,2019,Potatoes,271600,10602200.0,390361,18,18.43,18311,5709.5
1390,2019,Potatoes,271600,10602200.0,390361,18,18.43,16666,11419.0
1391,2019,Potatoes,271600,10602200.0,390361,18,18.43,16666,5709.5
1392,2019,Potatoes,271600,10602200.0,390361,18,18.43,11913,11419.0
1393,2019,Potatoes,271600,10602200.0,390361,18,18.43,11913,5709.5
1394,2019,"Pumpkins, squash and gourds",5380,135560.0,251970,18,18.43,18311,11419.0
1395,2019,"Pumpkins, squash and gourds",5380,135560.0,251970,18,18.43,18311,5709.5
1396,2019,"Pumpkins, squash and gourds",5380,135560.0,251970,18,18.43,16666,11419.0
